<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.06	08:32:00	0.89310	0.89316	0.89305	0.89314	92	0	4
2025.05.06	08:34:00	0.89313	0.89330	0.89313	0.89321	76	0	3
2025.05.06	08:36:00	0.89320	0.89320	0.89298	0.89299	75	0	5
2025.05.06	08:38:00	0.89298	0.89305	0.89276	0.89281	78	0	3
2025.05.06	08:40:00	0.89282	0.89283	0.89260	0.89261	77	0	3
2025.05.06	08:42:00	0.89261	0.89263	0.89241	0.89244	118	0	2
2025.05.06	08:44:00	0.89243	0.89252	0.89239	0.89249	108	0	4
2025.05.06	08:46:00	0.89248	0.89257	0.89240	0.89242	73	0	4
2025.05.06	08:48:00	0.89237	0.89240	0.89218	0.89220	102	0	5
2025.05.06	08:50:00	0.89220	0.89226	0.89170	0.89171	135	0	4
2025.05.06	08:52:00	0.89170	0.89186	0.89166	0.89185	138	0	3
2025.05.06	08:54:00	0.89186	0.89212	0.89170	0.89200	115	0	4
2025.05.06	08:56:00	0.89201	0.89220	0.89201	0.89210	131	0	3
2025.05.06	08:58:00	0.89209	0.89215	0.89200	0.89210	109	0	3
2025.05.06	09:00:00	0.89211	0.89211	0.89172	0.89191	178	0	2
2025.05.06	09:02:00	0.89191	0.89193	0.89154	0.89160	101	0	4
2025.05.06	09:04:00	0.89160	0.89173	0.89151	0.89172	106	0	3
2025.05.06	09:06:00	0.89171	0.89180	0.89163	0.89174	96	0	5
2025.05.06	09:08:00	0.89173	0.89222	0.89170	0.89215	129	0	4
2025.05.06	09:10:00	0.89215	0.89241	0.89203	0.89228	156	0	4
2025.05.06	09:12:00	0.89227	0.89235	0.89208	0.89215	125	0	3
2025.05.06	09:14:00	0.89216	0.89216	0.89187	0.89189	92	0	4
2025.05.06	09:16:00	0.89189	0.89189	0.89149	0.89162	140	0	3
2025.05.06	09:18:00	0.89160	0.89171	0.89143	0.89154	132	0	3
2025.05.06	09:20:00	0.89152	0.89158	0.89136	0.89155	191	0	1
2025.05.06	09:22:00	0.89156	0.89156	0.89136	0.89146	117	0	3
2025.05.06	09:24:00	0.89147	0.89151	0.89135	0.89144	96	0	2
2025.05.06	09:26:00	0.89144	0.89145	0.89104	0.89105	169	0	2
2025.05.06	09:28:00	0.89107	0.89111	0.89089	0.89104	162	0	3
2025.05.06	09:30:00	0.89111	0.89132	0.89094	0.89120	141	0	3
2025.05.06	09:32:00	0.89119	0.89129	0.89114	0.89114	92	0	4
2025.05.06	09:34:00	0.89116	0.89167	0.89115	0.89167	104	0	3
2025.05.06	09:36:00	0.89164	0.89194	0.89157	0.89184	116	0	5
2025.05.06	09:38:00	0.89184	0.89205	0.89174	0.89199	109	0	4
2025.05.06	09:40:00	0.89199	0.89225	0.89189	0.89225	126	0	3
2025.05.06	09:42:00	0.89225	0.89266	0.89218	0.89258	118	0	3
2025.05.06	09:44:00	0.89258	0.89267	0.89233	0.89252	147	0	2
2025.05.06	09:46:00	0.89251	0.89252	0.89234	0.89245	89	0	5
2025.05.06	09:48:00	0.89246	0.89258	0.89243	0.89251	92	0	5
2025.05.06	09:50:00	0.89252	0.89258	0.89243	0.89258	105	0	4
2025.05.06	09:52:00	0.89257	0.89273	0.89253	0.89267	111	0	4
2025.05.06	09:54:00	0.89266	0.89281	0.89262	0.89272	88	0	6
2025.05.06	09:56:00	0.89271	0.89277	0.89260	0.89262	83	0	5
2025.05.06	09:58:00	0.89265	0.89284	0.89259	0.89283	109	0	4
2025.05.06	10:00:00	0.89283	0.89285	0.89243	0.89263	247	0	3
2025.05.06	10:02:00	0.89263	0.89270	0.89254	0.89258	125	0	4
2025.05.06	10:04:00	0.89257	0.89272	0.89251	0.89267	167	0	4
2025.05.06	10:06:00	0.89267	0.89268	0.89249	0.89251	150	0	4
2025.05.06	10:08:00	0.89250	0.89263	0.89241	0.89256	124	0	4
2025.05.06	10:10:00	0.89256	0.89293	0.89246	0.89285	104	0	3
2025.05.06	10:12:00	0.89288	0.89288	0.89256	0.89280	144	0	4
2025.05.06	10:14:00	0.89280	0.89285	0.89269	0.89276	81	0	6
2025.05.06	10:16:00	0.89276	0.89290	0.89255	0.89257	168	0	5
2025.05.06	10:18:00	0.89256	0.89260	0.89220	0.89222	139	0	2
2025.05.06	10:20:00	0.89223	0.89251	0.89220	0.89240	159	0	3
2025.05.06	10:22:00	0.89242	0.89268	0.89239	0.89258	162	0	3
2025.05.06	10:24:00	0.89258	0.89287	0.89258	0.89286	112	0	4
2025.05.06	10:26:00	0.89284	0.89289	0.89264	0.89265	141	0	4
2025.05.06	10:28:00	0.89264	0.89283	0.89263	0.89282	92	0	5
2025.05.06	10:30:00	0.89281	0.89290	0.89257	0.89259	189	0	4
2025.05.06	10:32:00	0.89258	0.89260	0.89230	0.89231	173	0	2
2025.05.06	10:34:00	0.89231	0.89248	0.89226	0.89229	203	0	4
2025.05.06	10:36:00	0.89227	0.89229	0.89183	0.89203	218	0	3
2025.05.06	10:38:00	0.89203	0.89230	0.89190	0.89223	166	0	4
2025.05.06	10:40:00	0.89225	0.89232	0.89215	0.89226	169	0	5
2025.05.06	10:42:00	0.89224	0.89227	0.89214	0.89216	140	0	5
2025.05.06	10:44:00	0.89216	0.89250	0.89214	0.89243	164	0	3
2025.05.06	10:46:00	0.89243	0.89249	0.89236	0.89248	89	0	4
2025.05.06	10:48:00	0.89249	0.89260	0.89232	0.89238	151	0	4
2025.05.06	10:50:00	0.89246	0.89260	0.89237	0.89239	128	0	4
2025.05.06	10:52:00	0.89240	0.89250	0.89234	0.89234	134	0	3
2025.05.06	10:54:00	0.89235	0.89241	0.89229	0.89232	133	0	6
2025.05.06	10:56:00	0.89232	0.89245	0.89230	0.89233	141	0	6
2025.05.06	10:58:00	0.89231	0.89239	0.89209	0.89213	128	0	5
2025.05.06	11:00:00	0.89213	0.89218	0.89181	0.89218	197	0	4
2025.05.06	11:02:00	0.89216	0.89221	0.89185	0.89187	187	0	3
2025.05.06	11:04:00	0.89189	0.89204	0.89169	0.89176	182	0	4
2025.05.06	11:06:00	0.89176	0.89183	0.89159	0.89175	252	0	4
2025.05.06	11:08:00	0.89176	0.89210	0.89169	0.89205	223	0	3
2025.05.06	11:10:00	0.89205	0.89216	0.89171	0.89176	196	0	2
2025.05.06	11:12:00	0.89175	0.89189	0.89168	0.89182	165	0	5
2025.05.06	11:14:00	0.89182	0.89219	0.89179	0.89219	175	0	5
2025.05.06	11:16:00	0.89218	0.89220	0.89202	0.89214	140	0	4
2025.05.06	11:18:00	0.89215	0.89228	0.89203	0.89214	174	0	4
2025.05.06	11:20:00	0.89214	0.89217	0.89167	0.89168	170	0	4
2025.05.06	11:22:00	0.89169	0.89190	0.89158	0.89177	203	0	2
2025.05.06	11:24:00	0.89176	0.89190	0.89170	0.89184	134	0	2
2025.05.06	11:26:00	0.89184	0.89204	0.89177	0.89203	113	0	4
2025.05.06	11:28:00	0.89203	0.89206	0.89183	0.89184	111	0	5
2025.05.06	11:30:00	0.89184	0.89189	0.89162	0.89164	111	0	5
2025.05.06	11:32:00	0.89170	0.89176	0.89162	0.89174	133	0	5
2025.05.06	11:34:00	0.89173	0.89188	0.89173	0.89174	129	0	4
2025.05.06	11:36:00	0.89175	0.89212	0.89168	0.89211	141	0	4
2025.05.06	11:38:00	0.89211	0.89216	0.89202	0.89213	85	0	1
2025.05.06	11:40:00	0.89209	0.89214	0.89188	0.89201	131	0	5
2025.05.06	11:42:00	0.89201	0.89213	0.89199	0.89208	104	0	4
2025.05.06	11:44:00	0.89207	0.89220	0.89207	0.89217	114	0	3
2025.05.06	11:46:00	0.89217	0.89217	0.89190	0.89214	83	0	4
2025.05.06	11:48:00	0.89213	0.89213	0.89177	0.89184	96	0	5
2025.05.06	11:50:00	0.89185	0.89204	0.89181	0.89200	101	0	5
2025.05.06	11:52:00	0.89199	0.89202	0.89162	0.89163	122	0	4
2025.05.06	11:54:00	0.89163	0.89174	0.89158	0.89166	131	0	5
2025.05.06	11:56:00	0.89165	0.89172	0.89157	0.89169	101	0	4
2025.05.06	11:58:00	0.89168	0.89189	0.89160	0.89163	141	0	4
2025.05.06	12:00:00	0.89162	0.89165	0.89126	0.89128	184	0	4
2025.05.06	12:02:00	0.89127	0.89154	0.89126	0.89154	123	0	3
2025.05.06	12:04:00	0.89155	0.89156	0.89128	0.89138	139	0	3
2025.05.06	12:06:00	0.89138	0.89145	0.89113	0.89116	129	0	4
2025.05.06	12:08:00	0.89116	0.89131	0.89099	0.89131	131	0	3
2025.05.06	12:10:00	0.89131	0.89131	0.89107	0.89110	132	0	4
2025.05.06	12:12:00	0.89110	0.89114	0.89093	0.89100	146	0	2
2025.05.06	12:14:00	0.89100	0.89101	0.89080	0.89085	111	0	4
2025.05.06	12:16:00	0.89090	0.89099	0.89081	0.89083	156	0	4
2025.05.06	12:18:00	0.89084	0.89106	0.89081	0.89106	135	0	4
2025.05.06	12:20:00	0.89103	0.89103	0.89077	0.89082	153	0	3
2025.05.06	12:22:00	0.89083	0.89085	0.89059	0.89076	91	0	5
2025.05.06	12:24:00	0.89076	0.89084	0.89048	0.89055	149	0	6
2025.05.06	12:26:00	0.89057	0.89067	0.89047	0.89056	131	0	6
2025.05.06	12:28:00	0.89057	0.89061	0.89052	0.89052	132	0	3
2025.05.06	12:30:00	0.89051	0.89077	0.89044	0.89075	153	0	4
2025.05.06	12:32:00	0.89074	0.89101	0.89067	0.89093	129	0	4
2025.05.06	12:34:00	0.89092	0.89109	0.89083	0.89101	128	0	5
2025.05.06	12:36:00	0.89100	0.89118	0.89100	0.89116	114	0	5
2025.05.06	12:38:00	0.89115	0.89116	0.89099	0.89100	109	0	3
2025.05.06	12:40:00	0.89098	0.89105	0.89091	0.89100	113	0	5
2025.05.06	12:42:00	0.89100	0.89108	0.89085	0.89091	79	0	4
2025.05.06	12:44:00	0.89088	0.89106	0.89073	0.89104	134	0	4
2025.05.06	12:46:00	0.89105	0.89106	0.89084	0.89090	103	0	5
2025.05.06	12:48:00	0.89090	0.89091	0.89071	0.89080	67	0	5
2025.05.06	12:50:00	0.89085	0.89085	0.89057	0.89062	151	0	4
2025.05.06	12:52:00	0.89061	0.89064	0.89040	0.89052	148	0	1
2025.05.06	12:54:00	0.89052	0.89142	0.89050	0.89134	251	0	2
2025.05.06	12:56:00	0.89132	0.89145	0.89121	0.89123	151	0	4
2025.05.06	12:58:00	0.89123	0.89136	0.89114	0.89130	143	0	4
2025.05.06	13:00:00	0.89128	0.89134	0.89117	0.89129	164	0	5
2025.05.06	13:02:00	0.89127	0.89131	0.89115	0.89130	134	0	4
2025.05.06	13:04:00	0.89130	0.89134	0.89111	0.89112	116	0	4
2025.05.06	13:06:00	0.89113	0.89131	0.89110	0.89128	114	0	4
2025.05.06	13:08:00	0.89127	0.89127	0.89112	0.89114	105	0	5
2025.05.06	13:10:00	0.89115	0.89129	0.89101	0.89127	136	0	4
2025.05.06	13:12:00	0.89128	0.89128	0.89115	0.89124	114	0	3
2025.05.06	13:14:00	0.89124	0.89141	0.89124	0.89132	101	0	5
2025.05.06	13:16:00	0.89131	0.89142	0.89124	0.89141	78	0	6
2025.05.06	13:18:00	0.89141	0.89162	0.89137	0.89152	130	0	4
2025.05.06	13:20:00	0.89154	0.89165	0.89144	0.89147	115	0	4
2025.05.06	13:22:00	0.89147	0.89154	0.89140	0.89144	81	0	5
2025.05.06	13:24:00	0.89148	0.89158	0.89148	0.89157	76	0	5
2025.05.06	13:26:00	0.89158	0.89162	0.89150	0.89155	77	0	5
2025.05.06	13:28:00	0.89156	0.89160	0.89152	0.89154	60	0	5
2025.05.06	13:30:00	0.89155	0.89173	0.89147	0.89173	102	0	3
2025.05.06	13:32:00	0.89174	0.89178	0.89160	0.89160	90	0	5
2025.05.06	13:34:00	0.89159	0.89161	0.89148	0.89150	78	0	3
2025.05.06	13:36:00	0.89150	0.89152	0.89140	0.89144	86	0	6
2025.05.06	13:38:00	0.89143	0.89151	0.89137	0.89145	94	0	5
2025.05.06	13:40:00	0.89145	0.89152	0.89136	0.89149	141	0	5
2025.05.06	13:42:00	0.89147	0.89154	0.89137	0.89143	137	0	3
2025.05.06	13:44:00	0.89142	0.89164	0.89142	0.89161	132	0	2
2025.05.06	13:46:00	0.89161	0.89163	0.89149	0.89150	89	0	5
2025.05.06	13:48:00	0.89151	0.89164	0.89150	0.89155	104	0	5
2025.05.06	13:50:00	0.89155	0.89161	0.89148	0.89149	119	0	5
2025.05.06	13:52:00	0.89147	0.89169	0.89146	0.89169	82	0	5
2025.05.06	13:54:00	0.89169	0.89198	0.89167	0.89197	86	0	5
2025.05.06	13:56:00	0.89197	0.89211	0.89197	0.89211	121	0	6
2025.05.06	13:58:00	0.89211	0.89223	0.89199	0.89221	125	0	4
2025.05.06	14:00:00	0.89220	0.89221	0.89196	0.89209	115	0	4
2025.05.06	14:02:00	0.89207	0.89212	0.89200	0.89205	106	0	5
2025.05.06	14:04:00	0.89205	0.89213	0.89189	0.89212	128	0	4
2025.05.06	14:06:00	0.89212	0.89235	0.89210	0.89235	76	0	5
2025.05.06	14:08:00	0.89234	0.89240	0.89227	0.89227	78	0	5
2025.05.06	14:10:00	0.89225	0.89232	0.89218	0.89222	130	0	5
2025.05.06	14:12:00	0.89222	0.89232	0.89219	0.89228	109	0	5
2025.05.06	14:14:00	0.89225	0.89232	0.89217	0.89229	113	0	5
2025.05.06	14:16:00	0.89230	0.89253	0.89230	0.89234	92	0	4
2025.05.06	14:18:00	0.89235	0.89242	0.89221	0.89228	93	0	6
2025.05.06	14:20:00	0.89229	0.89240	0.89228	0.89231	114	0	4
2025.05.06	14:22:00	0.89230	0.89253	0.89230	0.89235	184	0	4
2025.05.06	14:24:00	0.89234	0.89235	0.89221	0.89225	90	0	6
2025.05.06	14:26:00	0.89225	0.89238	0.89215	0.89217	118	0	4
2025.05.06	14:28:00	0.89217	0.89222	0.89208	0.89211	87	0	5
2025.05.06	14:30:00	0.89212	0.89223	0.89204	0.89223	91	0	3
2025.05.06	14:32:00	0.89222	0.89235	0.89220	0.89232	115	0	5
2025.05.06	14:34:00	0.89232	0.89242	0.89228	0.89241	98	0	4
2025.05.06	14:36:00	0.89241	0.89242	0.89218	0.89226	90	0	4
2025.05.06	14:38:00	0.89226	0.89228	0.89191	0.89198	95	0	3
2025.05.06	14:40:00	0.89198	0.89206	0.89191	0.89200	103	0	4
2025.05.06	14:42:00	0.89201	0.89211	0.89199	0.89202	93	0	5
2025.05.06	14:44:00	0.89202	0.89206	0.89189	0.89206	67	0	4
2025.05.06	14:46:00	0.89205	0.89205	0.89189	0.89190	87	0	2
2025.05.06	14:48:00	0.89190	0.89196	0.89171	0.89172	111	0	4
2025.05.06	14:50:00	0.89172	0.89174	0.89152	0.89154	127	0	3
2025.05.06	14:52:00	0.89154	0.89187	0.89153	0.89187	96	0	3
2025.05.06	14:54:00	0.89188	0.89189	0.89167	0.89169	115	0	4
2025.05.06	14:56:00	0.89169	0.89196	0.89168	0.89183	127	0	5
2025.05.06	14:58:00	0.89182	0.89210	0.89178	0.89208	97	0	6
2025.05.06	15:00:00	0.89210	0.89212	0.89185	0.89189	121	0	5
2025.05.06	15:02:00	0.89189	0.89192	0.89168	0.89171	160	0	3
2025.05.06	15:04:00	0.89171	0.89182	0.89166	0.89181	122	0	4
2025.05.06	15:06:00	0.89183	0.89188	0.89166	0.89174	137	0	5
2025.05.06	15:08:00	0.89172	0.89197	0.89167	0.89192	123	0	5
2025.05.06	15:10:00	0.89191	0.89215	0.89184	0.89211	187	0	5
2025.05.06	15:12:00	0.89211	0.89233	0.89203	0.89226	163	0	5
2025.05.06	15:14:00	0.89227	0.89233	0.89214	0.89216	113	0	5
2025.05.06	15:16:00	0.89216	0.89226	0.89212	0.89216	79	0	5
2025.05.06	15:18:00	0.89215	0.89220	0.89199	0.89203	86	0	4
2025.05.06	15:20:00	0.89203	0.89220	0.89195	0.89212	135	0	5
2025.05.06	15:22:00	0.89212	0.89218	0.89208	0.89215	104	0	3
2025.05.06	15:24:00	0.89216	0.89226	0.89206	0.89208	122	0	4
2025.05.06	15:26:00	0.89206	0.89208	0.89203	0.89205	86	0	5
2025.05.06	15:28:00	0.89204	0.89219	0.89201	0.89212	111	0	4
2025.05.06	15:30:00	0.89208	0.89231	0.89204	0.89225	122	0	5
2025.05.06	15:32:00	0.89221	0.89225	0.89212	0.89215	129	0	4
2025.05.06	15:34:00	0.89216	0.89232	0.89215	0.89222	124	0	5
2025.05.06	15:36:00	0.89222	0.89226	0.89210	0.89221	105	0	5
2025.05.06	15:38:00	0.89220	0.89233	0.89211	0.89222	101	0	5
2025.05.06	15:40:00	0.89222	0.89249	0.89222	0.89234	124	0	4
2025.05.06	15:42:00	0.89232	0.89255	0.89231	0.89239	131	0	5
2025.05.06	15:44:00	0.89240	0.89249	0.89223	0.89224	135	0	4
2025.05.06	15:46:00	0.89225	0.89237	0.89223	0.89232	103	0	5
2025.05.06	15:48:00	0.89234	0.89248	0.89227	0.89247	60	0	5
2025.05.06	15:50:00	0.89248	0.89252	0.89243	0.89247	96	0	4
2025.05.06	15:52:00	0.89246	0.89274	0.89246	0.89268	101	0	5
2025.05.06	15:54:00	0.89268	0.89281	0.89268	0.89273	106	0	4
2025.05.06	15:56:00	0.89274	0.89288	0.89272	0.89274	115	0	3
2025.05.06	15:58:00	0.89274	0.89280	0.89266	0.89276	93	0	3
2025.05.06	16:00:00	0.89277	0.89285	0.89271	0.89278	144	0	4
2025.05.06	16:02:00	0.89278	0.89280	0.89265	0.89265	107	0	4
2025.05.06	16:04:00	0.89265	0.89272	0.89241	0.89242	100	0	4
2025.05.06	16:06:00	0.89244	0.89247	0.89234	0.89243	96	0	4
2025.05.06	16:08:00	0.89243	0.89245	0.89229	0.89231	65	0	4
2025.05.06	16:10:00	0.89231	0.89249	0.89229	0.89244	57	0	5
2025.05.06	16:12:00	0.89244	0.89245	0.89232	0.89245	99	0	5
2025.05.06	16:14:00	0.89243	0.89284	0.89243	0.89283	97	0	5
2025.05.06	16:16:00	0.89283	0.89284	0.89242	0.89260	143	0	3
2025.05.06	16:18:00	0.89261	0.89265	0.89241	0.89251	111	0	5
2025.05.06	16:20:00	0.89250	0.89251	0.89238	0.89239	128	0	4
2025.05.06	16:22:00	0.89238	0.89241	0.89219	0.89225	110	0	4
2025.05.06	16:24:00	0.89226	0.89236	0.89202	0.89206	149	0	3
2025.05.06	16:26:00	0.89205	0.89209	0.89182	0.89182	110	0	4
2025.05.06	16:28:00	0.89183	0.89192	0.89173	0.89189	107	0	5
2025.05.06	16:30:00	0.89189	0.89211	0.89181	0.89195	195	0	4
2025.05.06	16:32:00	0.89198	0.89205	0.89182	0.89194	145	0	4
2025.05.06	16:34:00	0.89193	0.89212	0.89185	0.89209	166	0	3
2025.05.06	16:36:00	0.89208	0.89236	0.89208	0.89214	152	0	3
2025.05.06	16:38:00	0.89213	0.89222	0.89199	0.89204	214	0	3
2025.05.06	16:40:00	0.89205	0.89208	0.89194	0.89206	222	0	5
2025.05.06	16:42:00	0.89206	0.89221	0.89203	0.89205	178	0	3
2025.05.06	16:44:00	0.89206	0.89223	0.89199	0.89210	192	0	4
2025.05.06	16:46:00	0.89210	0.89224	0.89197	0.89214	160	0	4
2025.05.06	16:48:00	0.89217	0.89241	0.89216	0.89239	199	0	3
2025.05.06	16:50:00	0.89239	0.89244	0.89207	0.89213	181	0	4
2025.05.06	16:52:00	0.89212	0.89237	0.89205	0.89232	122	0	5
2025.05.06	16:54:00	0.89232	0.89247	0.89220	0.89246	157	0	5
2025.05.06	16:56:00	0.89246	0.89251	0.89232	0.89233	195	0	5
2025.05.06	16:58:00	0.89232	0.89253	0.89230	0.89241	143	0	5
2025.05.06	17:00:00	0.89241	0.89261	0.89220	0.89252	204	0	3
2025.05.06	17:02:00	0.89251	0.89286	0.89249	0.89266	230	0	2
2025.05.06	17:04:00	0.89266	0.89272	0.89256	0.89260	193	0	4
2025.05.06	17:06:00	0.89261	0.89295	0.89261	0.89278	226	0	2
2025.05.06	17:08:00	0.89278	0.89290	0.89272	0.89286	215	0	5
2025.05.06	17:10:00	0.89285	0.89306	0.89285	0.89303	192	0	4
2025.05.06	17:12:00	0.89303	0.89326	0.89295	0.89324	210	0	4
2025.05.06	17:14:00	0.89325	0.89350	0.89314	0.89348	277	0	4
2025.05.06	17:16:00	0.89347	0.89369	0.89337	0.89364	270	0	5
2025.05.06	17:18:00	0.89364	0.89379	0.89350	0.89360	174	0	5
2025.05.06	17:20:00	0.89362	0.89386	0.89355	0.89377	181	0	3
2025.05.06	17:22:00	0.89377	0.89394	0.89374	0.89379	158	0	4
2025.05.06	17:24:00	0.89380	0.89396	0.89376	0.89387	107	0	5
2025.05.06	17:26:00	0.89387	0.89393	0.89369	0.89390	144	0	4
2025.05.06	17:28:00	0.89391	0.89391	0.89365	0.89368	177	0	5
2025.05.06	17:30:00	0.89367	0.89380	0.89363	0.89377	142	0	5
2025.05.06	17:32:00	0.89377	0.89401	0.89373	0.89401	105	0	4
2025.05.06	17:34:00	0.89402	0.89404	0.89392	0.89401	93	0	3
2025.05.06	17:36:00	0.89399	0.89403	0.89388	0.89390	97	0	5
2025.05.06	17:38:00	0.89389	0.89402	0.89386	0.89392	121	0	5
2025.05.06	17:40:00	0.89393	0.89394	0.89362	0.89363	127	0	4
2025.05.06	17:42:00	0.89367	0.89367	0.89349	0.89356	94	0	4
2025.05.06	17:44:00	0.89356	0.89358	0.89336	0.89343	198	0	4
2025.05.06	17:46:00	0.89342	0.89381	0.89342	0.89381	160	0	4
2025.05.06	17:48:00	0.89380	0.89385	0.89364	0.89373	171	0	3
2025.05.06	17:50:00	0.89372	0.89376	0.89354	0.89361	170	0	4
2025.05.06	17:52:00	0.89361	0.89368	0.89348	0.89353	178	0	4
2025.05.06	17:54:00	0.89352	0.89359	0.89336	0.89353	211	0	4
2025.05.06	17:56:00	0.89354	0.89374	0.89345	0.89371	153	0	4
2025.05.06	17:58:00	0.89373	0.89373	0.89344	0.89344	159	0	4
2025.05.06	18:00:00	0.89345	0.89357	0.89330	0.89354	216	0	4
2025.05.06	18:02:00	0.89352	0.89362	0.89338	0.89341	136	0	4
2025.05.06	18:04:00	0.89341	0.89357	0.89331	0.89357	78	0	4
2025.05.06	18:06:00	0.89357	0.89357	0.89321	0.89321	113	0	4
2025.05.06	18:08:00	0.89322	0.89333	0.89304	0.89306	135	0	4
2025.05.06	18:10:00	0.89306	0.89328	0.89306	0.89325	155	0	2
2025.05.06	18:12:00	0.89323	0.89328	0.89319	0.89324	92	0	4
2025.05.06	18:14:00	0.89322	0.89334	0.89307	0.89326	135	0	4
2025.05.06	18:16:00	0.89326	0.89344	0.89323	0.89338	115	0	3
2025.05.06	18:18:00	0.89338	0.89355	0.89327	0.89343	147	0	4
2025.05.06	18:20:00	0.89342	0.89357	0.89341	0.89348	140	0	4
2025.05.06	18:22:00	0.89349	0.89369	0.89344	0.89367	104	0	3
2025.05.06	18:24:00	0.89368	0.89370	0.89349	0.89369	187	0	3
2025.05.06	18:26:00	0.89369	0.89380	0.89352	0.89366	121	0	4
2025.05.06	18:28:00	0.89365	0.89379	0.89361	0.89378	114	0	4
2025.05.06	18:30:00	0.89376	0.89378	0.89364	0.89378	158	0	4
2025.05.06	18:32:00	0.89376	0.89389	0.89376	0.89385	120	0	5
2025.05.06	18:34:00	0.89386	0.89408	0.89386	0.89404	132	0	5
2025.05.06	18:36:00	0.89405	0.89408	0.89393	0.89400	122	0	5
2025.05.06	18:38:00	0.89399	0.89401	0.89392	0.89396	77	0	5
2025.05.06	18:40:00	0.89396	0.89397	0.89382	0.89388	137	0	5
2025.05.06	18:42:00	0.89389	0.89391	0.89369	0.89373	107	0	4
2025.05.06	18:44:00	0.89372	0.89380	0.89360	0.89367	108	0	4
2025.05.06	18:46:00	0.89371	0.89371	0.89338	0.89346	100	0	5
2025.05.06	18:48:00	0.89347	0.89363	0.89345	0.89350	87	0	4
2025.05.06	18:50:00	0.89350	0.89353	0.89337	0.89345	75	0	4
2025.05.06	18:52:00	0.89344	0.89358	0.89344	0.89350	85	0	4
2025.05.06	18:54:00	0.89350	0.89363	0.89341	0.89359	121	0	3
2025.05.06	18:56:00	0.89358	0.89373	0.89352	0.89360	141	0	1
2025.05.06	18:58:00	0.89360	0.89371	0.89358	0.89362	91	0	4
2025.05.06	19:00:00	0.89363	0.89374	0.89360	0.89367	120	0	4
2025.05.06	19:02:00	0.89368	0.89380	0.89367	0.89380	142	0	6
2025.05.06	19:04:00	0.89378	0.89385	0.89361	0.89361	140	0	5
2025.05.06	19:06:00	0.89361	0.89364	0.89348	0.89361	100	0	5
2025.05.06	19:08:00	0.89360	0.89375	0.89354	0.89367	121	0	5
2025.05.06	19:10:00	0.89366	0.89382	0.89366	0.89381	164	0	5
2025.05.06	19:12:00	0.89381	0.89398	0.89374	0.89386	232	0	5
2025.05.06	19:14:00	0.89386	0.89406	0.89372	0.89395	373	0	3
2025.05.06	19:16:00	0.89396	0.89401	0.89376	0.89393	290	0	3
2025.05.06	19:18:00	0.89395	0.89398	0.89368	0.89376	270	0	2
2025.05.06	19:20:00	0.89375	0.89375	0.89356	0.89357	233	0	3
2025.05.06	19:22:00	0.89358	0.89366	0.89339	0.89340	210	0	3
2025.05.06	19:24:00	0.89339	0.89359	0.89326	0.89354	250	0	2
2025.05.06	19:26:00	0.89350	0.89367	0.89334	0.89361	215	0	3
2025.05.06	19:28:00	0.89360	0.89372	0.89348	0.89352	173	0	2
2025.05.06	19:30:00	0.89352	0.89352	0.89340	0.89343	140	0	3
2025.05.06	19:32:00	0.89344	0.89350	0.89328	0.89331	169	0	2
2025.05.06	19:34:00	0.89331	0.89347	0.89313	0.89346	162	0	3
2025.05.06	19:36:00	0.89347	0.89385	0.89341	0.89376	147	0	1
2025.05.06	19:38:00	0.89377	0.89434	0.89362	0.89429	207	0	3
2025.05.06	19:40:00	0.89431	0.89441	0.89430	0.89434	151	0	3
2025.05.06	19:42:00	0.89433	0.89464	0.89433	0.89459	152	0	2
2025.05.06	19:44:00	0.89460	0.89460	0.89417	0.89417	212	0	4
2025.05.06	19:46:00	0.89417	0.89428	0.89400	0.89401	126	0	4
2025.05.06	19:48:00	0.89399	0.89407	0.89377	0.89380	174	0	3
2025.05.06	19:50:00	0.89380	0.89387	0.89367	0.89384	161	0	3
2025.05.06	19:52:00	0.89383	0.89390	0.89372	0.89383	163	0	4
2025.05.06	19:54:00	0.89384	0.89391	0.89368	0.89369	134	0	4
2025.05.06	19:56:00	0.89366	0.89372	0.89358	0.89359	116	0	3
2025.05.06	19:58:00	0.89358	0.89363	0.89335	0.89335	159	0	3
2025.05.06	20:00:00	0.89341	0.89345	0.89329	0.89337	140	0	3
2025.05.06	20:02:00	0.89337	0.89373	0.89333	0.89368	179	0	3
2025.05.06	20:04:00	0.89368	0.89377	0.89364	0.89374	99	0	3
2025.05.06	20:06:00	0.89375	0.89396	0.89373	0.89396	82	0	4
2025.05.06	20:08:00	0.89394	0.89405	0.89392	0.89395	128	0	4
2025.05.06	20:10:00	0.89396	0.89408	0.89392	0.89395	126	0	5
2025.05.06	20:12:00	0.89395	0.89423	0.89393	0.89419	111	0	4
2025.05.06	20:14:00	0.89418	0.89437	0.89418	0.89432	86	0	3
2025.05.06	20:16:00	0.89432	0.89432	0.89423	0.89424	92	0	3
2025.05.06	20:18:00	0.89424	0.89441	0.89423	0.89437	108	0	5
2025.05.06	20:20:00	0.89436	0.89447	0.89429	0.89436	133	0	3
2025.05.06	20:22:00	0.89434	0.89459	0.89434	0.89445	130	0	2
2025.05.06	20:24:00	0.89445	0.89471	0.89439	0.89457	137	0	2
